STATION	STATION_NAME	DATE	TMAX	TMIN
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980401	128	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980331	111	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980330	111	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980329	144	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980328	111	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980327	83	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980326	111	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980325	139	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980324	144	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980323	161	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980322	167	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980321	128	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980320	211	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980319	194	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980318	194	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980317	144	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980316	133	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980315	144	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980314	178	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980313	178	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980312	172	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980311	183	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980310	94	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980309	111	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980308	100	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980307	117	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980306	117	-17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980305	122	-6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980304	94	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980303	78	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980302	94	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980301	94	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980228	78	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980227	111	-6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980226	89	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980225	94	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980224	94	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980223	128	-6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980222	106	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980221	89	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980220	106	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980219	106	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980218	100	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980217	128	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980216	117	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980215	117	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980214	89	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980213	128	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980212	139	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980211	117	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980210	106	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980209	94	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980208	111	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980207	111	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980206	150	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980205	122	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980204	139	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980203	117	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980202	111	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980201	83	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980131	122	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980130	122	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980129	117	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980128	122	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980127	117	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980126	111	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980125	133	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980124	117	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980123	117	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980122	72	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980121	72	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980120	106	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980119	94	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980118	106	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980117	133	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980116	133	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980115	94	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980114	89	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980113	61	-28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980112	-22	-44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980111	0	-39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980110	28	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980109	50	-17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980108	44	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980107	89	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980106	83	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980105	78	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980104	72	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980103	50	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980102	72	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19980101	133	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971231	72	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971230	78	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971229	100	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971228	106	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971227	83	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971226	56	-17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971225	50	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971224	50	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971223	50	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971222	50	-11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971221	83	-6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971220	89	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971219	67	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971218	44	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971217	94	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971216	122	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971215	83	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971214	100	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971213	67	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971212	72	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971211	78	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971210	111	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971209	56	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971208	61	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971207	56	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971206	78	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971205	94	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971204	94	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971203	94	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971202	106	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971201	83	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971130	94	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971129	111	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971128	128	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971127	128	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971126	122	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971125	133	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971124	122	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971123	156	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971122	111	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971121	111	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971120	117	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971119	111	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971118	117	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971117	122	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971116	78	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971115	100	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971114	133	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971113	122	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971112	133	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971111	144	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971110	150	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971109	161	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971108	161	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971107	128	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971106	144	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971105	183	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971104	178	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971103	167	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971102	156	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971101	156	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971031	167	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971030	161	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971029	161	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971028	128	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971027	144	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971026	122	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971025	156	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971024	128	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971023	150	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971022	122	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971021	161	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971020	189	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971019	172	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971018	156	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971017	161	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971016	217	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971015	222	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971014	189	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971013	172	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971012	139	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971011	161	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971010	133	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971009	128	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971008	122	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971007	144	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971006	161	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971005	167	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971004	178	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971003	172	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971002	194	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19971001	172	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970930	194	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970929	244	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970928	233	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970927	206	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970926	183	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970925	256	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970924	322	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970923	294	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970922	283	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970921	289	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970920	267	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970919	244	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970918	194	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970917	183	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970916	183	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970915	167	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970914	228	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970913	206	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970912	211	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970911	206	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970910	244	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970909	317	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970908	333	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970907	272	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970906	244	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970905	228	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970904	261	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970903	267	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970902	272	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970901	256	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970831	267	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970830	261	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970829	256	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970828	233	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970827	239	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970826	228	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970825	267	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970824	239	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970823	267	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970822	289	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970821	267	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970820	200	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970819	294	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970818	233	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970817	289	178
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970816	328	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970815	250	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970814	328	178
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970813	317	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970812	339	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970811	322	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970810	328	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970809	322	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970808	261	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970807	289	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970806	311	194
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970805	317	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970804	306	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970803	311	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970802	283	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970801	289	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970731	272	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970730	267	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970729	256	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970728	294	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970727	311	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970726	278	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970725	267	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970724	267	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970723	278	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970722	256	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970721	222	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970720	311	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970719	317	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970718	256	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970717	239	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970716	272	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970715	250	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970714	278	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970713	278	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970712	244	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970711	228	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970710	200	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970709	211	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970708	222	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970707	261	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970706	250	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970705	267	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970704	344	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970703	311	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970702	244	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970701	200	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970630	211	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970629	233	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970628	217	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970627	222	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970626	211	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970625	239	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970624	228	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970623	194	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970622	161	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970621	167	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970620	239	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970619	206	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970618	217	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970617	233	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970616	261	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970615	261	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970614	250	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970613	239	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970612	206	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970611	189	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970610	278	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970609	272	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970608	217	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970607	194	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970606	228	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970605	206	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970604	194	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970603	194	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970602	250	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970601	189	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970531	200	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970530	244	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970529	244	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970528	200	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970527	222	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970526	233	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970525	161	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970524	178	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970523	161	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970522	200	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970521	206	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19970520	194	100
